,sex,age,ID
2074,M,46.45487629274014,2132414
2076,M,46.97828158670197,2732964
2077,F,46.27890683194868,2335451
2079,F,45.91041789766294,1244542
2080,M,47.39743332559391,3051720
2082,F,46.21630990465994,2200944
2083,F,46.00814119934346,799188
2085,M,46.60675272094171,1215411
2086,F,46.04833385419586,2106653
2087,M,46.04664509404232,945083
2088,F,46.34319251939097,958105
2090,F,46.43753830076441,2074825
2091,F,46.0817714684341,102622
2095,M,46.07287727722608,646747
2097,F,46.24378045755691,2678727
2099,M,45.966259784337524,2951728
2102,M,46.06398308601805,415189
2103,F,46.21754827437315,2154448
2105,F,45.93833884100023,282880
2107,M,46.77090086065838,1309860
2108,M,46.59279224927306,2450337
2112,M,48.34809657038282,2870308
2116,F,45.99080320736774,1971007
2117,M,46.00814119934346,2694525
2118,F,45.95229931266888,2731986
2119,M,46.04664509404232,591414
2121,M,47.90766612715998,169608
2122,M,45.924378369331585,1985972
2125,M,51.81153191392026,1335968
2128,F,46.56487130593577,835935
2129,M,46.22813122573472,1868941
2131,M,46.05047300478973,2015073
2134,M,45.966259784337524,499894
2135,M,46.17566685936722,818920
2136,F,46.6748663191314,2065626
2139,F,46.09190402935534,1552460
2140,M,45.98022025600617,1150899
2141,F,46.0415788135817,2776007
2145,F,46.451498772433055,2388385
2147,M,45.966259784337524,2711320
2148,M,46.54719572512748,2237371
2150,F,47.000685859138315,2873043
2153,M,46.036062142680755,1149199
2154,F,46.09190402935534,2647612
2155,M,46.147745916029926,2976841
2157,F,46.903750536730676,1669714
2159,F,45.966259784337524,1122927
2160,M,45.924378369331585,1560759
2166,F,46.13209668420774,2175970
2167,F,46.32923204772232,568007
2168,M,46.00645243918992,3019534
2172,M,48.80530262952403,2936585
2173,M,45.950610552515336,2145308
2181,F,45.93833884100023,1945436
2191,F,46.20358780270451,1939302
2193,M,46.352086710598996,1806685
2194,M,46.2315087460418,1524284
2196,M,46.14819630647025,1345479
2198,F,45.99418072767482,1827957
2199,M,45.91041789766294,2503055
2202,F,45.992491967521275,2491783
2204,M,45.966259784337524,720142
2205,M,45.91041789766294,2727946
2207,F,46.36863672330183,3073286
2216,F,46.036062142680755,109587
2217,F,46.10586450102399,1256491
2218,M,46.66090584746275,2776751
2221,F,46.06229432586451,2650462
2222,M,47.39912208574745,2702051
2231,M,45.93833884100023,1508397
2241,M,46.09190402935534,140397
2242,F,46.46759839469557,1217806
2243,M,46.11475869223201,2894606
2244,M,46.5374007530388,2888461
2246,F,46.31020529559306,865114
2248,M,46.036062142680755,2095536
2251,F,46.11982497269263,1093957
2256,F,46.979069565974854,225610
2259,F,46.0500226143494,216031
2262,F,45.924378369331585,438825
2263,M,46.12748079418744,2891121
2266,F,45.966259784337524,2596354
2268,M,47.385161614078804,1710301
2269,M,46.64784615667475,2773601
2271,M,45.976842735699094,502470
2272,F,46.0902152692018,195342
2274,M,46.36098090180702,404614
2275,M,46.510718179414724,439629
2277,F,46.0855993791815,375227
2280,F,46.23454867751632,1758944
2281,M,46.38507393439691,1279193
2286,M,47.838314159257074,389049
2289,M,46.02041291085857,1424474
2292,F,46.01703539055149,518777
2294,M,45.908729137509404,854832
2296,M,46.104175740870446,3068559
2298,F,46.03268462237367,1940998
2303,F,47.81455871549975,1542269
2304,M,46.97569204566778,258400
2306,M,46.4083789877139,313814
2308,M,46.01703539055149,1078879
2309,M,46.34319251939097,1794266
2310,F,45.966259784337524,2977224
2314,M,46.17566685936722,2568349
2317,M,47.205026653707385,493203
2318,F,46.044956333888784,1003774
2320,M,45.95781598356982,493981
2321,F,46.34319251939097,2517504
2324,F,45.91041789766294,304826
2325,F,46.27001264074066,2395642
2327,F,47.01295757065342,1161513
2328,M,46.0902152692018,775158
2329,M,46.62836901410516,2683015
2330,F,46.5056518989541,1182889
2333,M,46.01703539055149,761615
2336,F,46.16170638769857,577944
2337,M,45.96457102418398,2679232
2342,F,46.02210167101211,2654251
2345,F,46.02041291085857,1999664
2346,M,46.036062142680755,2637622
2347,F,48.8199382788578,964927
2348,M,46.05936719599775,2017061
2349,M,47.23418596675789,2527362
2352,F,46.477730955616806,2129309
2354,M,46.02041291085857,2764908
2357,F,46.94011528083567,1814364
2358,M,46.00814119934346,146931
2359,F,45.992491967521275,844797
2364,M,46.11982497269263,1697533
2366,M,45.91041789766294,316570
2368,M,46.165534298445976,360494
2369,M,46.0500226143494,240611
2371,M,46.170600578906594,1691818
2373,M,45.97346521539201,816985
2374,M,46.00814119934346,575921
2375,F,46.357152991059614,1371563
2378,M,46.238714177096284,2602987
2381,F,45.99418072767482,599421
2382,F,46.933022651388946,2606465
2383,M,46.45487629274014,126916
2385,M,46.034373382527214,2760125
2388,F,45.95229931266888,1074671
2389,F,45.98022025600617,809969
2391,M,46.35546423090607,1066271
2394,M,46.46377048394816,247231
2395,F,46.13209668420774,1086149
2396,M,46.16001762754503,303850
2403,M,46.01534663039795,418376
2405,F,45.976842735699094,522380
2406,F,46.04833385419586,2954487
2408,F,45.992491967521275,1359937
2412,F,46.00814119934346,1542734
2413,M,47.20536424253994,2440480
2416,F,46.357152991059614,978857
2417,M,46.077943557686694,1101033
2418,F,46.47941971577035,2696169
2420,F,47.14614483555828,2299339
2423,M,45.93833884100023,2587877
2433,F,45.966259784337524,1593842
2435,F,46.88179665473466,2068858
2436,M,46.256052169072014,2879024
2439,M,46.0500226143494,1369700
2441,M,46.83012026764004,1682516
2442,M,46.17566685936722,320037
2446,F,46.284423502849634,1213037
2449,M,45.966259784337524,2554216
2450,F,46.41389565861485,1927876
2453,F,46.32461615770203,2063883
2454,F,46.113069932078474,1115594
2455,M,46.16001762754503,2573242
2456,M,46.02255206145244,2604336
2457,M,46.13378544436128,1540869
2460,F,46.104175740870446,3027842
2461,M,45.91041789766294,496349
2462,F,46.0500226143494,1064775
2464,F,46.44812125212598,1702644
2465,M,45.98022025600617,2110254
2466,M,46.036062142680755,1668361
2475,M,45.992491967521275,2601426
2478,M,46.04833385419586,633103
2479,F,46.147745916029926,1934971
2480,F,45.99418072767482,54043
2481,M,45.924378369331585,2213821
2483,F,45.924378369331585,1971460
2484,M,46.792517153821834,2286761
2486,F,46.13378544436128,2530582
2487,M,46.58941472896598,632912
2488,F,46.397008057079454,59330
2489,F,45.966259784337524,460922
2490,M,46.029307102066596,1467112
2491,F,46.495068947592536,2173456
2494,M,46.0415788135817,875495
2495,F,46.172289339060136,2935628
2497,M,45.99418072767482,1627268
2498,F,46.79082839366829,1159266
2500,F,46.09190402935534,2263651
2503,M,46.16170638769857,849691
2504,M,45.95229931266888,1566930
2509,M,46.04833385419586,1936060
2515,M,46.04664509404232,904637
2517,M,46.57545425729733,746866
2521,M,46.308516535439516,1885304
2522,F,45.934961320693155,84398
2523,F,46.20189904255097,2287466
2529,M,46.283973112409306,509244
2532,M,46.36604718226764,2593954
2536,F,46.39903440606555,1902852
2539,F,46.47941971577035,2272784
2541,F,46.69051555095358,187098
2542,F,46.20358780270451,2367771
2543,F,46.196832762090345,2925104
2544,M,46.036062142680755,592129
2545,M,46.189627331035865,502975
2550,F,46.06398308601805,1368923
2552,M,46.03651253312108,260699
2558,F,46.59493139986692,2083710
2559,F,46.00814119934346,1058784
2562,F,45.96288226403045,342790
2563,M,46.0500226143494,2737059
2565,F,46.187938570882324,343913
2571,M,46.61902443245681,2825004
2573,F,45.9891144472142,1064520
2576,F,47.064070765699945,518967
2578,M,46.17566685936722,213863
2580,M,46.13378544436128,2453109
2583,F,46.83901445884807,91382
2584,M,45.966259784337524,1186893
2585,F,46.102486980716904,1207687
2586,M,46.00814119934346,750710
2588,F,46.444743731818896,450674
2600,F,47.66110632875241,3056528
2601,F,46.4129948777342,574187
2604,M,46.04833385419586,2151415
2605,M,45.908729137509404,1937322
2607,M,46.003074918882845,1970689
2608,M,46.89654510567619,2684296
2610,M,46.11982497269263,1288257
2611,F,46.00645243918992,1223918
2613,F,46.22981998588826,2545108
2614,M,46.622852343204215,853109
2615,M,46.55091083426712,1648531
2618,F,46.00476367903638,1825210
2621,F,46.06398308601805,3042688
2624,F,46.18624981072878,1197104
2626,M,46.15664010723795,843845
2630,F,45.924378369331585,359356
2631,F,45.99418072767482,1783530
2633,M,46.00645243918992,879410
2634,M,48.84740883175476,2681501
2636,M,45.99080320736774,2733590
2637,F,46.357152991059614,1793997
2638,F,46.07625479753315,2720928
2639,F,46.315271576053675,2421309
2643,F,47.00958005034634,256740
2645,M,46.077943557686694,801234
2646,M,47.528256652680106,550319
2648,M,46.09910946040983,2807960
2649,M,46.00814119934346,1489535
2650,F,47.341253850086765,56712
2652,F,46.00645243918992,193755
2655,M,46.4129948777342,941148
2656,F,46.00814119934346,2411875
2657,M,46.077943557686694,697599
2658,F,46.10079822056336,2277342
2660,F,45.93665008084669,1566551
2664,F,46.28735063271638,634882
2665,F,45.99418072767482,1548076
2666,F,46.04833385419586,1135697
2667,M,46.3876634754311,3084499
2669,F,46.044956333888784,2821542
2671,M,45.992491967521275,1460581
2676,M,46.20403819314483,1626223
2678,M,46.4129948777342,1172538
2682,M,46.530195321984316,2016125
2683,F,46.132547074648066,850594
2685,M,46.071188517072535,2930246
2687,F,46.06398308601805,1326299
2688,F,46.130858314494525,2025309
2689,F,45.93833884100023,154253
2692,M,46.071188517072535,1756994
2694,M,46.84498152018934,2814914
2703,M,46.147745916029926,2567520
2706,F,45.99418072767482,1587106
2707,M,49.769813544373825,282444
2709,M,48.82286540872455,138015
2710,M,46.00814119934346,236638
2713,F,45.98742568706066,402590
2714,M,46.128719163900655,964661
2716,M,45.961193503876906,2306772
2719,F,46.326304917855566,2636371
2720,M,46.816159795971394,2526960
2722,M,46.189627331035865,2197498
2723,F,46.22137618512056,1886725
2724,F,46.1426796355693,823158
2725,F,46.2632576001265,1737737
2728,M,47.54514425421551,2731359
2729,F,46.13209668420774,729166
2730,M,46.46084335408141,1360337
2733,F,46.14436839572284,1371071
2736,M,45.99418072767482,2295841
2738,M,46.0902152692018,1283035
2739,M,45.96457102418398,1030206
2744,F,47.58826403893466,1127573
2745,F,46.429544890437036,3064345
2747,M,46.79127878410862,53844
2748,F,46.00814119934346,1079239
2749,M,45.89645742599429,1778275
2750,M,46.07625479753315,2297830
2752,M,46.052161764943264,2491905
2755,M,46.044956333888784,2217448
2756,M,46.102486980716904,757005
2757,M,46.215859514219616,845726
2762,F,46.774278380965455,43975
2765,F,45.93833884100023,674187
2767,F,46.07625479753315,291372
2768,M,46.24378045755691,1455707
2769,F,45.93833884100023,2909814
2770,M,46.172739729500464,3052903
2771,F,48.36419619264533,2187200
2775,F,45.93833884100023,1933038
2776,M,46.02210167101211,1106159
2777,M,46.060605565710965,147707
2780,M,45.93665008084669,1163193
2781,F,47.68564975178262,1916450
2785,M,46.13209668420774,2717399
2788,F,46.16170638769857,634829
2791,M,47.521388810458184,2745557
2796,M,45.97853149585263,1177769
2797,F,46.67914462031913,2497562
2799,F,46.42447860997642,1588535
2801,F,45.908729137509404,2286602
2803,M,45.924378369331585,1707700
2804,M,46.20189904255097,1568752
2807,F,46.88055828502144,153775
2808,F,46.10586450102399,2664582
2810,M,46.09190402935534,1022540
2811,M,45.95229931266888,2080405
2816,F,46.381696414089824,182932
2819,M,46.74297991732109,1132427
2820,F,45.976842735699094,1924411
2823,F,48.76387078896769,2459411
2824,F,46.01703539055149,642903
2830,F,46.64356785548702,1112695
2833,M,47.97037585605649,378639
2835,F,46.09910946040983,3096585
2836,M,51.20042389358212,3074100
2838,F,46.25267464876493,1906714
2839,M,45.959504743723365,2451873
2840,M,46.92615480916702,609278
2843,F,46.32754328756878,1780193
2846,M,46.29793358407795,698627
2848,F,46.08346022858764,1541595
2850,F,46.00814119934346,2730488
2855,F,46.6131701727233,2733594
2856,F,46.22137618512056,1821515
2857,F,45.95229931266888,706905
2858,F,46.02041291085857,1058569
2861,F,46.70031052304226,2024242
2863,F,46.036062142680755,1684639
2865,M,45.97515397554555,1825206
2867,M,45.98022025600617,3050169
2873,M,48.176405410779104,2146250
2874,M,45.95229931266888,2502556
2878,F,46.02592958175951,822225
2882,M,45.94723303220826,244310
2883,M,46.02041291085857,1184693
2885,M,45.92100084902451,3091987
2886,M,45.93833884100023,2455571
2888,F,46.50193678981446,3066473
2891,M,47.49909733962961,2981506
2894,M,46.28735063271638,989544
2895,F,46.32968243816265,1706695
2896,F,46.04326757373524,2549577
2897,M,46.52467865108337,1319771
2900,F,46.10586450102399,376316
2901,F,46.11982497269263,2980241
2902,M,45.98022025600617,104361
2904,F,45.976842735699094,1329634
2907,F,45.96457102418398,2873480
2909,M,46.00476367903638,1914501
2915,M,45.966259784337524,2619336
2917,F,46.10586450102399,423588
2918,F,46.10586450102399,857911
2919,F,46.09190402935534,1029534
2921,M,46.053850525096806,597968
2922,F,46.21754827437315,240424
2925,M,46.147745916029926,2307414
2926,F,45.992491967521275,3083299
2927,M,46.036062142680755,132281
2934,F,47.32898213857166,50311
2936,M,46.03099586222014,150668
2941,M,45.96457102418398,855321
2944,F,46.11475869223201,1500920
2945,F,46.036062142680755,3103266
2950,M,45.992491967521275,677629
2953,F,46.2315087460418,646194
2954,F,46.02210167101211,2263784
2955,M,46.22981998588826,1332400
2956,M,45.92268960917804,2989339
2957,M,46.60168644048108,1310737
2961,F,46.03268462237367,187123
2964,F,45.95229931266888,2834378
2965,F,45.93833884100023,1256365
2970,F,46.034373382527214,1246851
2973,M,46.137613355108684,1853721
2977,F,45.924378369331585,2687156
2979,F,45.95229931266888,1589585
2982,F,46.26832388058712,1083394
2986,M,45.950610552515336,1409973
2988,M,46.10586450102399,853035
2989,F,46.495068947592536,664345
2991,M,45.95229931266888,2118341
2993,M,45.99418072767482,2504361
2995,M,45.91041789766294,1819380
2996,F,45.924378369331585,2482952
2998,F,46.11982497269263,635965
2999,M,46.00814119934346,2910704
3000,F,46.034373382527214,2438736
3001,M,49.917974047445014,1673049
3004,M,45.91041789766294,654985
3005,M,46.68544927049296,1156547
3007,F,46.60551435122849,1475767
3010,F,46.510718179414724,1816064
3012,M,46.72440355563214,1824690
3013,M,46.00645243918992,1084275
3014,F,45.966259784337524,2067244
3018,F,46.20358780270451,1117508
3024,M,46.12703040374712,1689856
3025,M,45.992491967521275,2808675
3029,F,46.07287727722608,1964610
3030,F,46.242542087843695,1046561
3036,F,45.95229931266888,1732611
3039,M,46.25942968937909,2970619
3041,M,46.2146211445064,2922934
3042,M,45.91041789766294,608404
3043,F,45.99418072767482,2816292
3048,F,46.56487130593577,1938635
3050,F,45.95229931266888,1183849
3055,F,46.147745916029926,2707379
3058,M,46.46714800425524,1827064
3059,F,46.018724150705026,168821
3060,M,46.147745916029926,1393314
3061,F,46.50779104954797,769838
3062,M,46.06398308601805,1170269
3063,F,46.16891181875305,2788502
3064,F,45.99080320736774,202738
3066,M,46.02041291085857,834516
3068,F,46.39565688575847,2480601
3069,F,46.14436839572284,1795146
3071,F,47.98478671816546,1576860
3072,M,46.14436839572284,2292693
3074,M,47.802850196032736,2760744
3077,F,46.716747734137336,2868164
3078,F,46.00814119934346,2625129
3079,F,46.303900645419226,1431659
3080,F,46.11982497269263,1239892
3084,M,46.06398308601805,1098108
3086,F,46.51792361046921,209883
3087,M,46.11982497269263,767159
3089,M,48.41350864192129,1040992
3090,F,45.96457102418398,533706
3091,F,46.05891680555743,2945271
3092,F,45.9891144472142,1576973
3093,F,46.3118940557466,2079617
3094,M,52.6699885279296,553826
3095,F,45.93833884100023,2374086
3096,F,46.1537129773712,2684359
3098,F,46.00645243918992,842934
3099,F,47.174065778895574,2091859
3101,M,46.036062142680755,2046095
3102,M,47.08613744930373,2775517
3104,M,46.56487130593577,1028397
3106,F,45.89645742599429,927583
3107,F,48.43433613982113,1791511
3108,M,46.11644745238555,451328
3109,F,46.077943557686694,1720669
3111,F,47.22743092614373,66730
3112,F,46.09190402935534,980099
3113,F,45.966259784337524,1678982
3114,M,46.07625479753315,2424865
3116,M,46.03268462237367,2644245
3125,F,47.22653014526308,328483
3126,F,45.93833884100023,321786
3129,M,46.3559146213464,2194212
3133,F,46.410067747867444,807165
3138,F,46.00814119934346,2379102
3142,F,46.273390161047736,2459272
3143,F,46.2717014008942,2174692
3144,F,46.128719163900655,580754
3150,F,45.966259784337524,167777
3151,F,46.10969241177139,2785379
3153,F,46.37111346272826,1400777
3156,M,46.00476367903638,1499523
3157,F,47.69611990153642,576388
3158,M,46.02041291085857,1520894
3160,M,46.10586450102399,1100670
3167,M,45.97853149585263,2835273
3170,M,47.28743831239828,699239
3171,M,46.13806374554901,1384021
3174,F,46.00645243918992,2577794
3175,F,45.95229931266888,1423973
3179,F,46.00814119934346,1790895
3180,F,45.95229931266888,1933114
3181,F,47.800598243831104,1628387
3182,F,47.56844930753251,425164
3183,M,46.20021028239743,3079370
3186,M,46.273390161047736,1875942
3190,F,46.8284315074865,294096
3193,M,46.2717014008942,2104511
3194,M,46.1426796355693,2358153
3195,M,46.39903440606555,2580977
3197,F,46.00645243918992,352615
3198,M,46.08852650904826,2444978
3201,M,45.924378369331585,1710050
3203,F,46.18838896132265,500071
3210,M,45.94723303220826,1826102
3212,F,46.036062142680755,352124
3213,M,46.28735063271638,2538214
3219,M,45.91041789766294,2082266
3225,F,45.98022025600617,1414656
